證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比
6426,統新,"1,306,131","1,250","99,845,518",77.00,79.00,75.00,75.20,0.00
6431,光麗-KY,"71,001",40,"1,037,064",14.90,14.90,14.50,14.50,0.00
6438,迅得,"2,327,932","2,405","459,414,984",195.00,203.00,192.00,195.00,38.46
6442,光聖,"272,830",470,"152,788,378",545.00,563.00,545.00,560.00,64.97
6443,元晶,"1,881,226",975,"30,598,261",16.15,16.45,16.05,16.45,51.41
6446,藥華藥,"2,888,124","3,880","2,072,446,035",706.00,727.00,706.00,720.00,129.50
6449,鈺邦,"980,576","1,113","124,833,350",129.00,131.00,125.00,128.50,26.60
6451,訊芯-KY,"5,294,993","4,600","1,193,011,997",226.00,230.00,221.50,224.00,133.33
6456,GIS-KY,"1,751,230","1,464","86,925,747",49.80,50.30,49.35,49.50,0.00
6464,台數科,"2,117",5,"166,077",78.40,78.40,78.40,78.40,14.18
6472,保瑞,"2,250,162","4,556","1,826,341,901",802.00,826.00,800.00,806.00,21.25
6477,安集,"971,531",757,"36,810,920",37.65,38.20,37.40,38.00,0.00
6491,晶碩,"108,164",254,"38,531,229",356.00,358.00,354.50,356.50,13.93
6504,南六,"70,220",71,"4,518,273",64.00,64.80,63.80,64.80,308.57
6505,台塑化,"18,536,746","11,254","662,735,254",34.55,36.45,34.50,36.10,56.41
6515,穎崴,"962,104","1,626","1,143,998,755","1,145.00","1,230.00","1,125.00","1,220.00",48.20
6525,捷敏-KY,"309,872",366,"21,705,575",69.80,70.90,69.50,69.90,15.53
6526,達發,"327,195",834,"208,723,806",634.00,644.00,631.00,639.00,48.34
6531,愛普*,"1,133,718","3,683","315,536,764",280.00,281.50,273.00,280.00,31.43
6533,晶心科,"297,612",558,"107,988,237",366.00,367.50,358.00,363.00,0.00
6534,正瀚-創,"19,052",21,"1,581,416",83.50,83.50,82.40,83.00,22.37
6541,泰福-KY,"85,075",218,"5,391,795",62.00,64.10,62.00,63.80,0.00
6550,北極星藥業-KY,"430,032",581,"19,116,915",44.10,45.30,43.95,44.05,0.00
6552,易華電,"107,706",118,"3,885,194",35.55,36.95,35.35,36.40,0.00
6558,興能高,"70,176,304","37,235","3,413,212,840",48.65,49.60,47.65,48.00,0.00
6573,虹揚-KY,"25,024",20,"345,182",13.70,14.10,13.50,13.85,0.00
6579,研揚,"81,290",174,"9,374,113",115.00,116.00,114.00,115.00,26.56
6581,鋼聯,"20,380",36,"2,153,693",105.50,106.50,105.00,105.50,15.42
6582,申豐,"100,971",102,"5,549,252",54.80,55.50,54.50,55.10,500.91
6585,鼎基,"308,662",287,"45,486,210",147.00,149.00,146.00,149.00,14.99
6591,動力-KY,"62,132",102,"3,138,443",50.00,50.90,50.00,50.70,16.73
6592,和潤企業,"427,719",528,"33,289,963",77.80,78.50,77.20,78.10,16.17
6592A,和潤企業甲特,"36,997",22,"3,544,472",95.90,96.00,95.80,96.00,0.00
6592B,和潤企業乙特,"4,626",25,"449,776",97.20,97.30,97.20,97.30,0.00
6598,ABC-KY,"551,292",327,"11,747,361",21.40,21.80,20.70,21.80,0.00
6605,帝寶,"978,041","2,305","214,428,978",213.00,222.50,212.00,221.00,12.33
6606,建德工業,"74,117",40,"1,968,967",26.90,26.90,26.50,26.65,28.05
6625,必應,"555,777",626,"42,882,837",78.90,79.50,75.00,78.00,14.00
6641,基士德-KY,"21,015",19,"595,360",28.25,28.60,28.20,28.60,12.77
6645,金萬林-創,"74,002",43,"1,743,611",23.65,23.75,23.50,23.55,0.00
6655,科定,"7,114",15,"880,835",123.50,124.50,123.50,124.50,26.49
6657,華安,"235,671",237,"11,810,694",48.85,51.40,48.85,50.00,0.00
6658,聯策,"383,596",320,"25,427,508",65.70,67.40,65.40,66.60,317.14
6666,羅麗芬-KY,"22,231",35,"975,221",43.80,44.40,43.65,44.00,22.45
6668,中揚光,"652,950",601,"32,473,833",50.00,50.50,49.10,49.90,0.00
6669,緯穎,"1,508,929","3,008","3,665,590,575","2,435.00","2,465.00","2,385.00","2,440.00",23.56
6670,復盛應用,"383,382",568,"124,513,056",330.00,330.00,322.00,323.00,13.60
6671,三能-KY,"6,104",9,"255,168",41.90,41.90,41.65,41.65,14.12
6672,騰輝電子-KY,"4,697,116","3,995","373,524,239",79.80,81.90,76.80,80.80,15.81
6674,鋐寶科技,"20,000",19,"447,050",22.35,23.25,22.00,22.50,0.00
6689,伊雲谷,"810,882",947,"89,686,495",109.00,114.00,108.00,113.00,41.54
6691,洋基工程,"777,430","1,496","367,948,511",479.50,480.50,463.50,475.00,28.61
6695,芯鼎,"1,170,868",984,"68,146,709",57.80,59.00,57.00,59.00,0.00
6698,旭暉應材,"145,330",291,"4,999,524",34.30,34.70,34.10,34.45,0.00
6706,惠特,"4,562,688","3,235","476,498,950",107.50,108.00,102.00,103.50,0.00
6715,嘉基,"101,274",108,"14,697,865",143.00,146.50,143.00,145.00,26.80
6719,力智,"1,023,036","1,142","240,751,075",231.00,240.00,231.00,233.00,100.00
6742,澤米,"6,777,588","4,830","456,023,189",67.30,69.60,63.90,68.40,0.00
6743,安普新,"215,455",141,"8,876,716",40.50,41.70,40.50,41.50,17.97
6753,龍德造船,"320,605",453,"32,757,104",102.00,103.50,101.50,103.50,14.56
6754,匯僑設計,"33,487",44,"2,162,197",64.60,66.40,63.50,64.40,10.30
6756,威鋒電子,"98,315",187,"11,157,070",113.00,115.00,112.50,114.50,56.40
6757,台灣虎航,"7,821,692","7,725","697,089,008",89.00,90.20,87.80,88.60,13.44
6768,志強-KY,"1,627,479","1,428","205,310,107",124.00,129.00,122.50,127.50,19.23
6770,力積電,"13,672,619","4,425","191,757,272",13.85,14.20,13.80,14.10,0.00
6771,平和環保-創,"6,000",4,"319,200",53.20,53.20,53.20,53.20,12.88
6776,展�眥篕�,"27,404",77,"1,557,967",56.70,57.20,56.70,56.90,12.42
6781,AES-KY,"2,152,091","2,507","2,403,129,985","1,145.00","1,145.00","1,090.00","1,110.00",49.62
6782,視陽,"98,413","2,118","16,013,363",162.00,163.50,162.00,162.50,16.55
6789,采鈺,"1,469,787","5,969","451,511,912",304.50,311.50,303.50,310.50,81.07
6790,永豐實,"164,675",150,"6,769,930",40.75,41.35,40.75,41.30,12.15
6792,詠業,"33,180",40,"1,936,182",57.80,59.40,57.60,58.00,30.37
6794,向榮生技-創,"9,394",18,"649,086",68.20,71.00,67.70,69.40,0.00
6796,晉弘,"39,835",264,"3,626,052",92.90,92.90,88.40,91.30,0.00
6799,來頡,"169,665",219,"14,589,514",84.20,87.60,84.20,87.60,24.68
6805,富世達,"1,864,777","4,443","1,230,527,880",666.00,672.00,652.00,672.00,46.54
6806,森崴能源,"4,601,350","3,674","514,359,036",108.00,116.00,107.50,115.50,32.54
6807,峰源-KY,"37,785",46,"3,008,586",78.40,80.10,78.40,79.80,10.80
6830,汎銓,"1,660,043","1,972","264,706,015",160.50,163.50,154.00,163.50,72.35
6834,天二科技,"124,260",97,"3,672,209",29.35,29.85,29.35,29.60,227.69
6835,圓裕,"35,150",33,"1,456,972",40.80,41.80,40.80,41.70,12.30
6838,台新藥,"152,582",196,"5,179,019",33.60,34.60,33.60,33.65,0.00
6854,錼創科技-KY創,"708,023",616,"145,019,425",202.00,208.50,197.00,208.50,0.00
6861,睿生光電,"19,686",34,"1,189,609",60.50,60.60,60.30,60.50,21.15
6862,三集瑞-KY,"60,685",68,"9,489,647",153.00,157.50,153.00,156.00,17.49
6863,永道-KY,"3,182,002","5,550","869,319,176",260.00,281.00,256.50,281.00,29.27
6869,雲豹能源,"752,140","1,055","115,271,427",152.00,157.00,151.00,154.00,75.86
6873,泓德能源,"433,628",533,"83,076,071",190.00,194.00,189.00,192.00,20.43
6885,全福生技,"227,031",169,"6,769,340",29.80,30.00,29.60,29.75,0.00
6890,來億-KY,"3,504,007","4,326","1,643,534,681",445.50,489.50,445.50,489.50,88.52
6901,鑽石投資,"464,688",286,"14,074,464",30.55,30.60,30.00,30.40,0.00
6902,GOGOLOOK-創,"2,066",32,"245,192",120.00,120.00,120.00,120.00,0.00
6906,現觀科,"57,912",154,"7,689,380",134.50,135.00,131.50,135.00,40.79
6914,阜爾運通,"24,928",137,"2,859,495",115.00,115.00,114.00,114.50,16.10
6916,華凌,"7,000",7,"163,600",22.55,23.70,22.55,23.50,146.88
6919,康霈*,"1,663,205","17,656","1,056,618,142",640.00,654.00,621.00,626.00,0.00
6923,中台,"106,572",109,"8,176,390",77.40,77.40,76.00,77.30,22.47
6924,榮惠-KY創,"21,020",17,"1,832,500",84.00,91.60,84.00,89.60,16.00
6928,攸泰科技,"398,656",428,"26,841,252",67.00,68.70,65.80,68.70,0.00
6933,AMAX-KY,"71,957",385,"14,964,566",208.50,211.00,205.00,209.50,54.70
6937,天虹,"921,063","1,239","295,112,113",321.00,324.00,317.50,318.00,52.48
6949,沛爾生醫-創,0,0,0,--,--,--,--,0.00
